SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim parbleu paresim_DASH_1 prism sentBLEU
nunatsiaq-20190911::21 Helsinki.992 MultiLingual_Engine_Ubiqus.525 0 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0
nunatsiaq-20190911::21 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0
nunatsiaq-20190911::21 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20190911::36 Facebook_AI.1465 CUNI-Transfer.1009 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20190911::36 Facebook_AI.1465 Helsinki.992 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20190911::36 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20190911::36 SRPOL.383 Facebook_AI.1465 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
nunatsiaq-20190911::36 SRPOL.383 CUNI-Transfer.1009 1 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 0 1
nunatsiaq-20190911::36 SRPOL.383 Helsinki.992 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 0
nunatsiaq-20190911::36 SRPOL.383 MultiLingual_Engine_Ubiqus.525 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 0
nunatsiaq-20191125::1 Facebook_AI.1465 Groningen.1392 0 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
nunatsiaq-20191125::1 SRPOL.383 Groningen.1392 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191125::4 Facebook_AI.1465 CUNI-Transfer.1009 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191125::4 Facebook_AI.1465 SRPOL.383 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191125::4 Facebook_AI.1465 NICT_Kyoto.1219 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191125::4 Groningen.1392 CUNI-Transfer.1009 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0
nunatsiaq-20191125::4 Groningen.1392 SRPOL.383 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191125::4 Groningen.1392 NICT_Kyoto.1219 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191125::4 Helsinki.992 SRPOL.383 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191125::4 Helsinki.992 CUNI-Transfer.1009 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191125::4 Helsinki.992 NICT_Kyoto.1219 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191125::4 MultiLingual_Engine_Ubiqus.525 SRPOL.383 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191125::4 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191125::4 MultiLingual_Engine_Ubiqus.525 NICT_Kyoto.1219 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191017-2::25 CUNI-Transfer.1009 Facebook_AI.1465 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1
nunatsiaq-20191017-2::25 CUNI-Transfer.1009 SRPOL.383 1 0 1 0 0 1 0 1 0 0 1 1 1 1 1 1 0 0 1 0 1 0 1
nunatsiaq-20191017-2::25 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1
nunatsiaq-20191017-2::25 CUNI-Transfer.1009 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191017-2::25 SRPOL.383 Facebook_AI.1465 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1
nunatsiaq-20191017-2::25 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1
nunatsiaq-20191017-2::25 Helsinki.992 Facebook_AI.1465 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1
nunatsiaq-20191017-2::25 Helsinki.992 MultiLingual_Engine_Ubiqus.525 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1
nunatsiaq-20191017-2::25 NICT_Kyoto.1219 Facebook_AI.1465 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
nunatsiaq-20191017-2::48 Facebook_AI.1465 SRPOL.383 1 1 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0
nunatsiaq-20191017-2::48 CUNI-Transfer.1009 SRPOL.383 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1
nunatsiaq-20191017-2::48 Helsinki.992 SRPOL.383 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191017-2::48 MultiLingual_Engine_Ubiqus.525 SRPOL.383 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191017-2::48 NICT_Kyoto.1219 SRPOL.383 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191017-2::58 Facebook_AI.1465 CUNI-Transfer.1009 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191017-2::58 Facebook_AI.1465 SRPOL.383 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191017-2::58 Facebook_AI.1465 Helsinki.992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191017-2::58 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191017-2::58 Facebook_AI.1465 NICT_Kyoto.1219 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191017-2::58 SRPOL.383 NICT_Kyoto.1219 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
nunatsiaq-20191017-2::58 CUNI-Transfer.1009 NICT_Kyoto.1219 0 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1
nunatsiaq-20191017-2::58 Helsinki.992 NICT_Kyoto.1219 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191017-2::59 Facebook_AI.1465 SRPOL.383 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1
nunatsiaq-20191017-2::59 Facebook_AI.1465 NICT_Kyoto.1219 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191017-2::59 CUNI-Transfer.1009 SRPOL.383 1 1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 1 1 1 0 1 0 0
nunatsiaq-20191017-2::59 CUNI-Transfer.1009 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191017-2::59 MultiLingual_Engine_Ubiqus.525 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191030::21 Facebook_AI.1465 CUNI-Transfer.1009 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191030::21 Groningen.1392 CUNI-Transfer.1009 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191030::21 Groningen.1392 Helsinki.992 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191030::21 Groningen.1392 MultiLingual_Engine_Ubiqus.525 0 0 1 1 0 0 1 1 0 0 1 1 1 0 0 1 0 1 0 0 0 1 0
nunatsiaq-20191030::21 SRPOL.383 CUNI-Transfer.1009 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191030::21 SRPOL.383 Helsinki.992 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191030::21 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0
nunatsiaq-20191030::21 Helsinki.992 CUNI-Transfer.1009 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191030::21 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191030::26 Facebook_AI.1465 Groningen.1392 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1
nunatsiaq-20191030::26 Facebook_AI.1465 Helsinki.992 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191030::26 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191030::26 SRPOL.383 Groningen.1392 0 0 0 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 0 0 1 1 1
nunatsiaq-20191030::26 SRPOL.383 Helsinki.992 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191030::26 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1
nunatsiaq-20191030::37 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191030::37 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 0
nunatsiaq-20191030::37 Groningen.1392 Facebook_AI.1465 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191030::37 Groningen.1392 MultiLingual_Engine_Ubiqus.525 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0
nunatsiaq-20191030::37 SRPOL.383 Facebook_AI.1465 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191030::37 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0
nunatsiaq-20191030::37 Helsinki.992 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191030::37 Helsinki.992 MultiLingual_Engine_Ubiqus.525 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191030::17 CUNI-Transfer.1009 Facebook_AI.1465 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1
nunatsiaq-20191030::17 CUNI-Transfer.1009 Helsinki.992 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191030::17 SRPOL.383 Facebook_AI.1465 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 0
nunatsiaq-20191030::17 SRPOL.383 Groningen.1392 1 0 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191030::17 SRPOL.383 Helsinki.992 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191030::17 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191030::17 Facebook_AI.1465 Helsinki.992 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191030::17 Groningen.1392 Helsinki.992 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191030::17 MultiLingual_Engine_Ubiqus.525 Helsinki.992 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191128-2::4 Facebook_AI.1465 SRPOL.383 1 1 1 1 0 1 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1
nunatsiaq-20191128-2::4 Facebook_AI.1465 NICT_Kyoto.1219 1 1 1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 1 1 0 1 1 0
nunatsiaq-20191128-2::4 CUNI-Transfer.1009 SRPOL.383 0 0 1 1 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 0 1
nunatsiaq-20191128-2::4 CUNI-Transfer.1009 NICT_Kyoto.1219 0 0 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191128-2::4 Groningen.1392 SRPOL.383 1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191128-2::4 Groningen.1392 NICT_Kyoto.1219 1 1 1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191128-2::4 Helsinki.992 SRPOL.383 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 1 1
nunatsiaq-20191128-2::4 Helsinki.992 NICT_Kyoto.1219 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191128-2::4 MultiLingual_Engine_Ubiqus.525 SRPOL.383 0 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0
nunatsiaq-20191128-2::4 MultiLingual_Engine_Ubiqus.525 NICT_Kyoto.1219 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0
nunatsiaq-20191128-2::4 SRPOL.383 NICT_Kyoto.1219 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0
nunatsiaq-20191128-2::20 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20191128-2::20 CUNI-Transfer.1009 SRPOL.383 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191128-2::20 Groningen.1392 SRPOL.383 0 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 0
nunatsiaq-20191128-2::20 Helsinki.992 SRPOL.383 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0
nunatsiaq-20191128-2::20 MultiLingual_Engine_Ubiqus.525 SRPOL.383 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0
nunatsiaq-20191106::2 Facebook_AI.1465 Groningen.1392 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1
nunatsiaq-20191106::8 Facebook_AI.1465 Groningen.1392 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191106::27 Facebook_AI.1465 Groningen.1392 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1 0 0 1 0 1
nunatsiaq-20191106::18 Facebook_AI.1465 Groningen.1392 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1
nunatsiaq-20191002::7 MultiLingual_Engine_Ubiqus.525 SRPOL.383 0 0 1 1 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0
nunatsiaq-20191002::7 MultiLingual_Engine_Ubiqus.525 Facebook_AI.1465 0 1 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191002::7 NICT_Kyoto.1219 SRPOL.383 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 0
nunatsiaq-20191002::7 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0
nunatsiaq-20191002::12 SRPOL.383 Facebook_AI.1465 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0
nunatsiaq-20191002::12 MultiLingual_Engine_Ubiqus.525 Facebook_AI.1465 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 0 1
nunatsiaq-20191002::12 NICT_Kyoto.1219 Facebook_AI.1465 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 1 1 1 0 0 0
nunatsiaq-20190911::7 Facebook_AI.1465 CUNI-Transfer.1009 1 0 1 1 1 1 1 0 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0
nunatsiaq-20190911::7 Facebook_AI.1465 Helsinki.992 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20190911::7 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 0 1 1 1 1 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0
nunatsiaq-20190911::46 SRPOL.383 CUNI-Transfer.1009 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0
nunatsiaq-20190911::46 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 0 1 1 0 1 0 1 1 0 1 1 0 1 0 1 0 0 1 1 1 1 1
nunatsiaq-20190911::12 Facebook_AI.1465 CUNI-Transfer.1009 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1
nunatsiaq-20190911::12 Facebook_AI.1465 SRPOL.383 0 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 1
nunatsiaq-20190911::12 Facebook_AI.1465 Helsinki.992 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 1
nunatsiaq-20190911::12 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 1 1 0 0 1 1 1
nunatsiaq-20190911::12 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
nunatsiaq-20191125::10 Groningen.1392 CUNI-Transfer.1009 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 1
nunatsiaq-20191125::10 SRPOL.383 Facebook_AI.1465 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0
nunatsiaq-20191125::10 SRPOL.383 CUNI-Transfer.1009 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 1
nunatsiaq-20191125::10 Helsinki.992 CUNI-Transfer.1009 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0
nunatsiaq-20191125::10 MultiLingual_Engine_Ubiqus.525 Facebook_AI.1465 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0
nunatsiaq-20191125::10 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 0 1 0 1
nunatsiaq-20191125::10 NICT_Kyoto.1219 CUNI-Transfer.1009 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 1 0 0 1
nunatsiaq-20191125::18 SRPOL.383 Facebook_AI.1465 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1
nunatsiaq-20191125::18 SRPOL.383 Groningen.1392 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20191125::18 SRPOL.383 Helsinki.992 1 1 1 1 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1 0 1 0 1
nunatsiaq-20191125::18 CUNI-Transfer.1009 Helsinki.992 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1
nunatsiaq-20191125::18 MultiLingual_Engine_Ubiqus.525 Helsinki.992 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 1 1 1 0 0 0 0
nunatsiaq-20191125::18 NICT_Kyoto.1219 Helsinki.992 1 1 1 1 0 1 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 0 1
nunatsiaq-20191017-2::34 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0
nunatsiaq-20191017-2::34 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0
nunatsiaq-20191017-2::34 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
nunatsiaq-20191017-2::61 CUNI-Transfer.1009 Facebook_AI.1465 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191017-2::61 SRPOL.383 Facebook_AI.1465 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191017-2::61 Helsinki.992 SRPOL.383 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191017-2::61 Helsinki.992 Facebook_AI.1465 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191017-2::61 Helsinki.992 CUNI-Transfer.1009 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191017-2::61 Helsinki.992 MultiLingual_Engine_Ubiqus.525 1 0 0 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1
nunatsiaq-20191017-2::61 Helsinki.992 NICT_Kyoto.1219 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191017-2::61 MultiLingual_Engine_Ubiqus.525 Facebook_AI.1465 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191017-2::61 NICT_Kyoto.1219 Facebook_AI.1465 0 1 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191030::10 SRPOL.383 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 0 1 1 0 0 0 1
nunatsiaq-20191030::10 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 0
nunatsiaq-20191030::10 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20191030::10 Groningen.1392 MultiLingual_Engine_Ubiqus.525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191030::30 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0
nunatsiaq-20191030::30 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0
nunatsiaq-20191030::30 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1
nunatsiaq-20191030::30 Groningen.1392 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 0 0 1 0
nunatsiaq-20191030::30 Helsinki.992 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1
nunatsiaq-20191128-2::1 SRPOL.383 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191128-2::1 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191128-2::1 Facebook_AI.1465 NICT_Kyoto.1219 0 0 0 0 0 1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 1 1 1
nunatsiaq-20191128-2::1 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 1 0 0 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191128-2::1 CUNI-Transfer.1009 NICT_Kyoto.1219 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1
nunatsiaq-20191128-2::1 Groningen.1392 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191128-2::1 Groningen.1392 NICT_Kyoto.1219 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191128-2::1 Helsinki.992 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191128-2::1 Helsinki.992 NICT_Kyoto.1219 0 0 0 0 0 1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 1 1 1
