SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu paresim_DASH_1 prism sentBLEU
dailymail.co.uk.365144::1 Microsoft_STC_India.282 Online-Z.1637 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 1
dailymail.co.uk.365144::1 Microsoft_STC_India.282 OPPO.1510 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
dailymail.co.uk.365144::1 UEDIN.488 Online-Z.1637 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1
dailymail.co.uk.365144::1 UEDIN.488 OPPO.1510 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dailymail.co.uk.365144::2 Microsoft_STC_India.282 Online-Z.1637 0 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 0 0 1 1 0
dailymail.co.uk.365144::2 Microsoft_STC_India.282 OPPO.1510 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
dailymail.co.uk.365144::2 Microsoft_STC_India.282 Groningen.1261 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 0 1
dailymail.co.uk.365144::2 UEDIN.488 Online-Z.1637 0 0 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 0 1 0 0 1 0 0
dailymail.co.uk.365144::2 UEDIN.488 Groningen.1261 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 1
dailymail.co.uk.365144::2 UEDIN.488 OPPO.1510 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0
dailymail.co.uk.365144::4 Microsoft_STC_India.282 Online-Z.1637 1 0 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0
dailymail.co.uk.365144::4 Microsoft_STC_India.282 OPPO.1510 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365144::4 Microsoft_STC_India.282 Groningen.1261 1 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1
dailymail.co.uk.365144::4 Facebook_AI.1393 Groningen.1261 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1
dailymail.co.uk.365144::4 UEDIN.488 Online-Z.1637 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1
dailymail.co.uk.365144::4 UEDIN.488 Groningen.1261 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
dailymail.co.uk.365144::4 UEDIN.488 OPPO.1510 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
dailymail.co.uk.365144::8 UEDIN.488 Online-Z.1637 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::8 UEDIN.488 Groningen.1261 0 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365144::8 UEDIN.488 OPPO.1510 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 0 1 1 0
dailymail.co.uk.365144::11 Facebook_AI.1393 Online-Z.1637 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
dailymail.co.uk.365144::11 Facebook_AI.1393 Groningen.1261 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1
dailymail.co.uk.365144::11 Microsoft_STC_India.282 Online-Z.1637 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
dailymail.co.uk.365144::11 Microsoft_STC_India.282 OPPO.1510 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0
dailymail.co.uk.365144::11 Microsoft_STC_India.282 Groningen.1261 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1
dailymail.co.uk.365144::11 UEDIN.488 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
dailymail.co.uk.365144::11 UEDIN.488 Groningen.1261 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
dailymail.co.uk.365144::11 UEDIN.488 OPPO.1510 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0 0
dailymail.co.uk.365144::12 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::12 Microsoft_STC_India.282 Online-Z.1637 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1
dailymail.co.uk.365144::12 Microsoft_STC_India.282 OPPO.1510 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::12 Microsoft_STC_India.282 Groningen.1261 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
dailymail.co.uk.365144::12 UEDIN.488 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
dailymail.co.uk.365144::12 UEDIN.488 Groningen.1261 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0
dailymail.co.uk.365144::12 UEDIN.488 OPPO.1510 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::13 Facebook_AI.1393 Groningen.1261 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
dailymail.co.uk.365144::13 UEDIN.488 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
dailymail.co.uk.365144::14 Microsoft_STC_India.282 OPPO.1510 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0
dailymail.co.uk.365144::14 UEDIN.488 Online-Z.1637 0 0 0 0 1 1 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0
dailymail.co.uk.365144::14 UEDIN.488 OPPO.1510 0 0 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0
dailymail.co.uk.365144::15 Facebook_AI.1393 Groningen.1261 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::15 UEDIN.488 Online-Z.1637 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
dailymail.co.uk.365144::15 UEDIN.488 Groningen.1261 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1
dailymail.co.uk.365144::17 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::17 Microsoft_STC_India.282 Online-Z.1637 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 1 1
dailymail.co.uk.365144::17 Microsoft_STC_India.282 OPPO.1510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dailymail.co.uk.365144::18 UEDIN.488 Microsoft_STC_India.282 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
dailymail.co.uk.365144::18 Facebook_AI.1393 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::19 Microsoft_STC_India.282 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::19 Microsoft_STC_India.282 Groningen.1261 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0 1 0 0
dailymail.co.uk.365144::19 UEDIN.488 Online-Z.1637 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144::19 UEDIN.488 Groningen.1261 0 0 1 1 1 1 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 1 1
dailymail.co.uk.365144::19 UEDIN.488 OPPO.1510 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1
reuters.276576::1 Facebook_AI.1393 DCU.1020 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1
reuters.276576::1 Groningen.1261 DCU.1020 0 0 0 0 1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1
reuters.276576::1 Microsoft_STC_India.282 DCU.1020 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 1 1 0
reuters.276576::1 Online-A.1578 DCU.1020 0 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 0 0 1 1 1
reuters.276576::2 Facebook_AI.1393 DCU.1020 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1
reuters.276576::2 Microsoft_STC_India.282 DCU.1020 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0
reuters.276576::2 Online-A.1578 DCU.1020 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0
reuters.276576::4 Facebook_AI.1393 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::4 Facebook_AI.1393 Groningen.1261 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1
reuters.276576::4 Microsoft_STC_India.282 Groningen.1261 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1
reuters.276576::4 Microsoft_STC_India.282 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::4 Online-A.1578 Groningen.1261 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
reuters.276576::4 Online-A.1578 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::5 Facebook_AI.1393 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::5 Facebook_AI.1393 Groningen.1261 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::5 Groningen.1261 DCU.1020 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1
reuters.276576::5 Microsoft_STC_India.282 Groningen.1261 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1 0 0 0
reuters.276576::5 Microsoft_STC_India.282 DCU.1020 1 0 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1
reuters.276576::5 Online-A.1578 Groningen.1261 1 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 0
reuters.276576::5 Online-A.1578 DCU.1020 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0
reuters.276576::8 Facebook_AI.1393 Groningen.1261 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 1
reuters.276576::8 DCU.1020 Groningen.1261 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 0 1 0 0 1 1 1 1
reuters.276576::8 Microsoft_STC_India.282 Groningen.1261 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1
reuters.276576::8 Online-A.1578 Groningen.1261 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1
reuters.276576::9 Facebook_AI.1393 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276576::9 Groningen.1261 DCU.1020 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
reuters.276576::9 Microsoft_STC_India.282 DCU.1020 1 1 1 1 0 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1
reuters.276576::9 Online-A.1578 DCU.1020 1 1 0 0 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 1
reuters.276576::11 Facebook_AI.1393 DCU.1020 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
reuters.276576::11 Facebook_AI.1393 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1
reuters.276576::11 Microsoft_STC_India.282 Groningen.1261 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0 1 1 1 0 0 0
reuters.276576::11 Microsoft_STC_India.282 DCU.1020 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
reuters.276576::11 Online-A.1578 Groningen.1261 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 0
reuters.276576::11 Online-A.1578 DCU.1020 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1
reuters.276576::12 Facebook_AI.1393 DCU.1020 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1
reuters.276576::12 Facebook_AI.1393 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276576::12 Groningen.1261 DCU.1020 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0
reuters.276576::12 Microsoft_STC_India.282 Groningen.1261 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276576::12 Microsoft_STC_India.282 DCU.1020 1 0 0 0 1 1 1 1 1 0 0 0 1 1 0 0 1 1 0 0 1 1 0 1
reuters.276576::12 Online-A.1578 Groningen.1261 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 1 0 1 1 1 1 0 0
reuters.276576::12 Online-A.1578 DCU.1020 1 1 1 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 0 0 0
reuters.276576::13 Facebook_AI.1393 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::13 Groningen.1261 DCU.1020 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1
reuters.276576::13 Microsoft_STC_India.282 DCU.1020 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0
reuters.276576::13 Online-A.1578 DCU.1020 1 0 1 1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 1
reuters.276576::15 Microsoft_STC_India.282 Groningen.1261 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 1 1 0 1
reuters.276576::19 Facebook_AI.1393 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::19 Groningen.1261 DCU.1020 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1
reuters.276576::19 Microsoft_STC_India.282 DCU.1020 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276576::19 Online-A.1578 DCU.1020 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1
reuters.276576::20 Facebook_AI.1393 DCU.1020 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0 0 1
reuters.276576::20 Groningen.1261 DCU.1020 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
reuters.276576::20 Microsoft_STC_India.282 DCU.1020 0 1 1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 0 1 1 0 0 1
reuters.276576::20 Online-A.1578 DCU.1020 0 1 1 1 1 1 0 1 0 0 1 0 0 1 0 1 1 1 1 1 1 1 0 1
guardian.260829::3 Online-Z.1637 Online-A.1578 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0
guardian.260829::3 Facebook_AI.1393 Online-A.1578 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0 0 1 1 1
guardian.260829::3 Groningen.1261 Online-A.1578 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 0 1 0 0 0 1 1 1
guardian.260829::3 OPPO.1510 Online-A.1578 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0 1 1 1 1
guardian.260829::3 DCU.1020 Online-A.1578 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1
guardian.260829::5 Facebook_AI.1393 Online-Z.1637 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
guardian.260829::5 Facebook_AI.1393 Groningen.1261 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260829::5 OPPO.1510 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
guardian.260829::5 OPPO.1510 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260829::5 Online-A.1578 Online-Z.1637 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 1 1 1 0
guardian.260829::5 Online-A.1578 Groningen.1261 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1
guardian.260829::5 Online-A.1578 DCU.1020 1 1 0 0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1
rte.en.ie.5291::2 Facebook_AI.1393 Online-Z.1637 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291::2 Facebook_AI.1393 Groningen.1261 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291::5 Online-Z.1637 Groningen.1261 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291::5 Facebook_AI.1393 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291::5 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291::5 Online-B.1596 Groningen.1261 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7452::3 Microsoft_STC_India.282 DCU.1020 0 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1
seattle_times.7452::4 Facebook_AI.1393 DCU.1020 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1
seattle_times.7452::4 Microsoft_STC_India.282 OPPO.1510 0 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
seattle_times.7452::4 Microsoft_STC_India.282 Groningen.1261 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1
seattle_times.7452::4 Microsoft_STC_India.282 DCU.1020 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1
seattle_times.7452::4 OPPO.1510 DCU.1020 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1
seattle_times.7452::5 Facebook_AI.1393 DCU.1020 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452::5 Groningen.1261 DCU.1020 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452::5 Microsoft_STC_India.282 OPPO.1510 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 1
seattle_times.7452::5 Microsoft_STC_India.282 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452::5 OPPO.1510 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452::7 Facebook_AI.1393 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
seattle_times.7452::7 Facebook_AI.1393 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452::7 Microsoft_STC_India.282 Groningen.1261 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1
huffingtonpost.com.19311::11 OPPO.1510 Microsoft_STC_India.282 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 1 0 0
huffingtonpost.com.19311::11 OPPO.1510 UEDIN.488 0 0 0 1 1 0 1 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 1 1
huffingtonpost.com.19311::11 OPPO.1510 Online-A.1578 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 1
huffingtonpost.com.19311::11 Online-B.1596 UEDIN.488 0 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1
huffingtonpost.com.19311::11 Online-B.1596 Microsoft_STC_India.282 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19311::11 Facebook_AI.1393 Microsoft_STC_India.282 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
huffingtonpost.com.19311::11 Groningen.1261 Microsoft_STC_India.282 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
scotsman.155321::16 DCU.1020 Facebook_AI.1393 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
scotsman.155321::16 DCU.1020 GTCOM.1389 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1
scotsman.155321::16 GTCOM.1389 Facebook_AI.1393 0 0 1 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 0 1 1
scotsman.155321::16 Online-A.1578 Facebook_AI.1393 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1
rte.en.ie.5291::1 Facebook_AI.1393 Online-Z.1637 0 0 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1
rte.en.ie.5291::1 Facebook_AI.1393 Groningen.1261 0 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1
rte.en.ie.5291::1 UEDIN.488 Groningen.1261 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1
rte.en.ie.5291::1 Online-B.1596 Groningen.1261 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
huffingtonpost.com.19311::1 Facebook_AI.1393 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::1 Facebook_AI.1393 Microsoft_STC_India.282 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 1 0 1 0 0 1 1 1 1
huffingtonpost.com.19311::1 Facebook_AI.1393 Online-A.1578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::1 OPPO.1510 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::1 OPPO.1510 Microsoft_STC_India.282 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
huffingtonpost.com.19311::1 OPPO.1510 Online-A.1578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::1 UEDIN.488 Online-A.1578 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::1 Groningen.1261 Online-A.1578 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::1 Microsoft_STC_India.282 Online-A.1578 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::1 Online-B.1596 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19311::1 Online-B.1596 Microsoft_STC_India.282 0 0 0 0 0 0 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1 1 1
huffingtonpost.com.19311::1 Online-B.1596 Online-A.1578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::2 Online-A.1578 Groningen.1261 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::2 Online-A.1578 Microsoft_STC_India.282 0 1 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 0 0 0
huffingtonpost.com.19311::3 OPPO.1510 Microsoft_STC_India.282 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311::3 UEDIN.488 Microsoft_STC_India.282 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 1 1
huffingtonpost.com.19311::3 Online-A.1578 Groningen.1261 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1
huffingtonpost.com.19311::3 Online-A.1578 Microsoft_STC_India.282 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1 0 1 1
huffingtonpost.com.19311::4 Online-A.1578 Groningen.1261 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0
huffingtonpost.com.19311::10 OPPO.1510 Microsoft_STC_India.282 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
huffingtonpost.com.19311::10 UEDIN.488 Microsoft_STC_India.282 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0
