SID BETTER WORSE BAQ_dyn BAQ_static BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED EQ_dyn EQ_static OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
huffingtonpost.com.19334::1 Online-G.1562 dong-nmt.768 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1
huffingtonpost.com.19334::1 Huawei_TSC.618 dong-nmt.768 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1
huffingtonpost.com.19334::1 Online-A.1579 dong-nmt.768 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1
huffingtonpost.com.19334::1 Huoshan_Translate.716 dong-nmt.768 0 0 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1
huffingtonpost.com.19334::1 OPPO.1147 dong-nmt.768 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::1 OPPO.1147 Online-Z.1638 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::1 SJTU-NICT.706 dong-nmt.768 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 0 0 1 1 1
huffingtonpost.com.19334::1 SJTU-NICT.706 Tencent_Translation.1332 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1
huffingtonpost.com.19334::1 SJTU-NICT.706 Online-G.1562 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1
huffingtonpost.com.19334::1 SJTU-NICT.706 Online-Z.1638 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1
huffingtonpost.com.19334::1 SJTU-NICT.706 Huawei_TSC.618 0 0 1 1 1 1 0 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 1 1 1 1
huffingtonpost.com.19334::1 SJTU-NICT.706 Online-A.1579 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0 1 1 1
huffingtonpost.com.19334::1 SJTU-NICT.706 Huoshan_Translate.716 1 0 1 1 0 1 0 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1
huffingtonpost.com.19334::1 SJTU-NICT.706 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::1 zlabs-nlp.322 dong-nmt.768 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 1 1
huffingtonpost.com.19334::4 Online-B.1597 dong-nmt.768 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1
huffingtonpost.com.19334::4 Online-B.1597 Online-G.1562 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::4 NiuTrans.1511 dong-nmt.768 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0
huffingtonpost.com.19334::4 NiuTrans.1511 Tencent_Translation.1332 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
huffingtonpost.com.19334::4 NiuTrans.1511 Online-G.1562 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0
huffingtonpost.com.19334::4 NiuTrans.1511 Online-Z.1638 0 1 1 1 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0
huffingtonpost.com.19334::4 NiuTrans.1511 Online-A.1579 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 0
huffingtonpost.com.19334::4 OPPO.1147 dong-nmt.768 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::4 OPPO.1147 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::4 OPPO.1147 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::4 OPPO.1147 Online-A.1579 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::4 SJTU-NICT.706 dong-nmt.768 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1
huffingtonpost.com.19334::4 SJTU-NICT.706 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::4 SJTU-NICT.706 Online-A.1579 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1
huffingtonpost.com.19334::5 Online-B.1597 Huawei_TSC.618 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19334::5 Online-B.1597 Online-A.1579 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 1 1 0 0 0 0 0 1 1
huffingtonpost.com.19334::5 Online-B.1597 dong-nmt.768 1 1 1 1 0 1 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 1 1 1 1
huffingtonpost.com.19334::5 Online-B.1597 Tencent_Translation.1332 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0
huffingtonpost.com.19334::5 Online-B.1597 Online-G.1562 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1
huffingtonpost.com.19334::5 Online-B.1597 Online-Z.1638 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1
huffingtonpost.com.19334::5 NiuTrans.1511 Online-G.1562 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
huffingtonpost.com.19334::5 NiuTrans.1511 Online-A.1579 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
huffingtonpost.com.19334::5 Huoshan_Translate.716 Online-G.1562 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::5 OPPO.1147 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::5 OPPO.1147 Online-A.1579 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::5 zlabs-nlp.322 Online-G.1562 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::6 Online-B.1597 Online-A.1579 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19334::6 Online-B.1597 dong-nmt.768 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::6 Online-B.1597 Tencent_Translation.1332 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0
huffingtonpost.com.19334::6 Online-G.1562 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::6 Online-G.1562 Tencent_Translation.1332 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 1
huffingtonpost.com.19334::6 Huawei_TSC.618 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::6 Huawei_TSC.618 Tencent_Translation.1332 0 0 0 0 1 1 0 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0 0 1 1 1 0
huffingtonpost.com.19334::6 Huoshan_Translate.716 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::6 Huoshan_Translate.716 Tencent_Translation.1332 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1
huffingtonpost.com.19334::6 OPPO.1147 dong-nmt.768 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::6 OPPO.1147 Tencent_Translation.1332 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19334::6 OPPO.1147 Online-A.1579 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19334::6 zlabs-nlp.322 dong-nmt.768 1 0 1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::6 zlabs-nlp.322 Tencent_Translation.1332 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0
huffingtonpost.com.19334::7 Online-B.1597 NiuTrans.1511 1 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 1
huffingtonpost.com.19334::7 Online-B.1597 Online-A.1579 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::7 Online-B.1597 dong-nmt.768 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1 1 0
huffingtonpost.com.19334::7 Online-B.1597 Tencent_Translation.1332 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19334::7 Huawei_TSC.618 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::7 Huawei_TSC.618 Tencent_Translation.1332 0 0 0 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 0 1 1 0
huffingtonpost.com.19334::7 Huawei_TSC.618 NiuTrans.1511 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::7 Huawei_TSC.618 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::7 Huawei_TSC.618 Online-A.1579 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::7 Huoshan_Translate.716 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1
huffingtonpost.com.19334::7 Huoshan_Translate.716 Online-A.1579 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19334::7 OPPO.1147 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1
huffingtonpost.com.19334::7 OPPO.1147 Tencent_Translation.1332 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0
huffingtonpost.com.19334::7 OPPO.1147 Online-A.1579 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::7 OPPO.1147 NiuTrans.1511 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 1 1
huffingtonpost.com.19334::7 SJTU-NICT.706 Online-A.1579 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1
huffingtonpost.com.19334::7 zlabs-nlp.322 dong-nmt.768 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0
huffingtonpost.com.19334::7 zlabs-nlp.322 NiuTrans.1511 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 1 1
huffingtonpost.com.19334::7 zlabs-nlp.322 Online-A.1579 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 0 0 0
huffingtonpost.com.19334::10 Huawei_TSC.618 dong-nmt.768 1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 1 1 1 1
huffingtonpost.com.19334::10 Huawei_TSC.618 Online-A.1579 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1 0 0 0 1 1 1 1
huffingtonpost.com.19334::10 OPPO.1147 dong-nmt.768 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 1
huffingtonpost.com.19334::10 OPPO.1147 Online-A.1579 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 0
huffingtonpost.com.19334::10 SJTU-NICT.706 dong-nmt.768 1 0 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 1
huffingtonpost.com.19334::10 SJTU-NICT.706 Online-A.1579 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 1 1 1
huffingtonpost.com.19334::10 zlabs-nlp.322 dong-nmt.768 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1
huffingtonpost.com.19334::10 zlabs-nlp.322 Online-A.1579 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
huffingtonpost.com.19334::11 Online-B.1597 Online-A.1579 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
huffingtonpost.com.19334::11 Online-B.1597 dong-nmt.768 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
huffingtonpost.com.19334::11 Online-B.1597 zlabs-nlp.322 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::11 NiuTrans.1511 dong-nmt.768 0 0 0 0 1 0 0 0 1 1 0 1 1 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0
huffingtonpost.com.19334::11 NiuTrans.1511 Online-A.1579 0 1 0 1 1 0 0 0 1 1 0 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1
huffingtonpost.com.19334::11 NiuTrans.1511 zlabs-nlp.322 0 1 1 1 0 0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1
huffingtonpost.com.19334::11 Online-G.1562 dong-nmt.768 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 1
huffingtonpost.com.19334::11 Online-G.1562 Online-A.1579 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1
huffingtonpost.com.19334::11 Online-G.1562 zlabs-nlp.322 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::11 Huawei_TSC.618 dong-nmt.768 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0 1 0 1 1 0 0
huffingtonpost.com.19334::11 Huawei_TSC.618 Online-A.1579 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1
huffingtonpost.com.19334::11 Huawei_TSC.618 zlabs-nlp.322 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0
huffingtonpost.com.19334::11 OPPO.1147 dong-nmt.768 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 1 0 1
huffingtonpost.com.19334::11 OPPO.1147 Online-A.1579 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1
huffingtonpost.com.19334::11 OPPO.1147 zlabs-nlp.322 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::11 Tencent_Translation.1332 zlabs-nlp.322 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::11 Online-Z.1638 zlabs-nlp.322 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19334::11 Huoshan_Translate.716 zlabs-nlp.322 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0
huffingtonpost.com.19334::11 SJTU-NICT.706 zlabs-nlp.322 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953::2 Online-B.1597 Online-G.1562 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
cnbc.com.33953::2 Online-B.1597 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33953::2 SJTU-NICT.706 Online-G.1562 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1
cnbc.com.33953::2 SJTU-NICT.706 Online-Z.1638 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnbc.com.33953::4 Tencent_Translation.1332 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953::4 Online-B.1597 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953::4 Online-A.1579 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953::4 zlabs-nlp.322 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953::6 Online-B.1597 Online-Z.1638 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953::6 Online-B.1597 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
metro.co.uk.12158::7 Online-B.1597 dong-nmt.768 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
metro.co.uk.12158::7 Tencent_Translation.1332 dong-nmt.768 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12158::7 NiuTrans.1511 dong-nmt.768 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
metro.co.uk.12158::7 Online-Z.1638 dong-nmt.768 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
metro.co.uk.12158::7 Huawei_TSC.618 dong-nmt.768 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12158::7 Huoshan_Translate.716 dong-nmt.768 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12158::7 OPPO.1147 dong-nmt.768 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12158::7 SJTU-NICT.706 dong-nmt.768 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12158::7 zlabs-nlp.322 dong-nmt.768 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
sciencedaily.com.75572::4 Online-B.1597 dong-nmt.768 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
sciencedaily.com.75572::4 Online-B.1597 Online-G.1562 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
sciencedaily.com.75572::4 Online-Z.1638 dong-nmt.768 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 1 0 0 0 0
sciencedaily.com.75572::4 OPPO.1147 dong-nmt.768 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
sciencedaily.com.75572::4 OPPO.1147 Online-G.1562 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1
sciencedaily.com.75572::6 Online-B.1597 Online-G.1562 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0
sciencedaily.com.75572::6 OPPO.1147 Online-G.1562 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0
sciencedaily.com.75572::8 dong-nmt.768 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::8 Online-B.1597 Online-G.1562 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1
sciencedaily.com.75572::8 Online-B.1597 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::8 Huawei_TSC.618 Online-G.1562 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::8 OPPO.1147 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::8 OPPO.1147 zlabs-nlp.322 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::10 Online-B.1597 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::10 Online-B.1597 Tencent_Translation.1332 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 1
sciencedaily.com.75572::10 Online-B.1597 Online-G.1562 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
sciencedaily.com.75572::10 Online-B.1597 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
sciencedaily.com.75572::10 NiuTrans.1511 dong-nmt.768 0 1 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
sciencedaily.com.75572::10 NiuTrans.1511 Online-G.1562 0 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 0 1 0 1 1 1 0 0 0
sciencedaily.com.75572::10 Huawei_TSC.618 dong-nmt.768 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::10 Huawei_TSC.618 Online-G.1562 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
sciencedaily.com.75572::10 OPPO.1147 dong-nmt.768 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::10 OPPO.1147 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
sciencedaily.com.75572::10 OPPO.1147 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
sciencedaily.com.75572::11 Online-B.1597 Huawei_TSC.618 0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1
sciencedaily.com.75572::11 Online-B.1597 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::11 Online-B.1597 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::11 Online-Z.1638 dong-nmt.768 1 0 0 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 0 1 0 1
sciencedaily.com.75572::11 Online-Z.1638 Online-G.1562 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sciencedaily.com.75572::17 Huawei_TSC.618 dong-nmt.768 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::17 Huawei_TSC.618 Online-G.1562 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::17 Online-B.1597 Online-G.1562 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75572::17 NiuTrans.1511 Online-G.1562 0 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
sciencedaily.com.75572::17 OPPO.1147 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
