SID BETTER WORSE BAQ_dyn BAQ_static BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
xinhua-zh-01.6521 OPPO.1422 SJTU-NICT.320 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1
xinhua-zh-01.6521 OPPO.1422 dong-nmt.1207 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6521 OPPO.1422 zlabs-nlp.1176 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 Online-A.1585 Huawei_TSC.889 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
xinhua-zh-01.6521 Online-B.1605 Huawei_TSC.889 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 1 0 0
xinhua-zh-01.6521 Online-G.1569 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6521 SJTU-NICT.320 Huawei_TSC.889 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0
xinhua-zh-01.6521 THUNLP.1498 Huawei_TSC.889 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6521 THUNLP.1498 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 THUNLP.1498 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6521 THUNLP.1498 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 Tencent_Translation.1249 Huawei_TSC.889 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6521 Tencent_Translation.1249 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 Tencent_Translation.1249 Online-B.1605 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 Tencent_Translation.1249 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 Tencent_Translation.1249 SJTU-NICT.320 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 Tencent_Translation.1249 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6521 Tencent_Translation.1249 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 WeChat_AI.1525 Huawei_TSC.889 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 WeChat_AI.1525 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 WeChat_AI.1525 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 WeChat_AI.1525 SJTU-NICT.320 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 WeChat_AI.1525 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 WeChat_AI.1525 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6521 dong-nmt.1207 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
xinhua-zh-01.6521 zlabs-nlp.1176 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6522 DeepMind.381 Huoshan_Translate.919 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1
xinhua-zh-01.6522 DeepMind.381 THUNLP.1498 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6522 DeepMind.381 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 DiDi_NLP.401 Huoshan_Translate.919 0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1
xinhua-zh-01.6522 DiDi_NLP.401 THUNLP.1498 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 DiDi_NLP.401 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 Online-A.1585 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6522 Online-A.1585 THUNLP.1498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6522 Online-A.1585 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6522 Online-B.1605 Huoshan_Translate.919 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0
xinhua-zh-01.6522 Online-B.1605 THUNLP.1498 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 Online-B.1605 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 Online-G.1569 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6522 Online-G.1569 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0
xinhua-zh-01.6522 Online-G.1569 THUNLP.1498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6522 Online-G.1569 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6522 Online-G.1569 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 SJTU-NICT.320 Huoshan_Translate.919 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 1 1 1 0
xinhua-zh-01.6522 SJTU-NICT.320 THUNLP.1498 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
xinhua-zh-01.6522 SJTU-NICT.320 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 Huawei_TSC.889 THUNLP.1498 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1
xinhua-zh-01.6522 Huawei_TSC.889 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 Tencent_Translation.1249 Huoshan_Translate.919 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1
xinhua-zh-01.6522 Tencent_Translation.1249 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 Tencent_Translation.1249 THUNLP.1498 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1
xinhua-zh-01.6522 Tencent_Translation.1249 WeChat_AI.1525 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0
xinhua-zh-01.6522 Tencent_Translation.1249 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6522 dong-nmt.1207 THUNLP.1498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
xinhua-zh-01.6522 dong-nmt.1207 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6529 Tencent_Translation.1249 Huawei_TSC.889 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0
xinhua-zh-01.6529 Tencent_Translation.1249 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6529 Tencent_Translation.1249 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6529 DeepMind.381 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
xinhua-zh-01.6529 Huoshan_Translate.919 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
xinhua-zh-01.6529 OPPO.1422 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6529 WeChat_AI.1525 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
xinhua-zh-01.6565 DeepMind.381 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 DeepMind.381 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 Huawei_TSC.889 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 Huawei_TSC.889 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 DiDi_NLP.401 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 Huoshan_Translate.919 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 OPPO.1422 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 Online-A.1585 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 Online-B.1605 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 Online-Z.1646 Online-A.1585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6565 Online-Z.1646 Online-G.1569 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1
xinhua-zh-01.6565 SJTU-NICT.320 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 THUNLP.1498 DiDi_NLP.401 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0
xinhua-zh-01.6565 THUNLP.1498 OPPO.1422 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1
xinhua-zh-01.6565 THUNLP.1498 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 THUNLP.1498 Online-B.1605 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
xinhua-zh-01.6565 THUNLP.1498 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 THUNLP.1498 SJTU-NICT.320 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1
xinhua-zh-01.6565 Tencent_Translation.1249 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 Tencent_Translation.1249 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 WeChat_AI.1525 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6565 WeChat_AI.1525 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6565 zlabs-nlp.1176 Online-A.1585 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0
xinhua-zh-01.6565 zlabs-nlp.1176 Online-B.1605 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
xinhua-zh-01.6565 zlabs-nlp.1176 Online-G.1569 1 0 0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1
xinhua-zh-01.6568 Huawei_TSC.889 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6568 Huawei_TSC.889 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6568 Online-A.1585 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6568 Online-A.1585 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6568 Online-B.1605 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6568 Online-B.1605 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0
xinhua-zh-01.6568 SJTU-NICT.320 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6568 SJTU-NICT.320 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0
xinhua-zh-01.6568 zlabs-nlp.1176 Online-Z.1646 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 0
xinhua-zh-01.6575 DeepMind.381 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 DiDi_NLP.401 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 Huoshan_Translate.919 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 Online-A.1585 Online-G.1569 0 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1
xinhua-zh-01.6575 Online-B.1605 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 SJTU-NICT.320 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 THUNLP.1498 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 Tencent_Translation.1249 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 WeChat_AI.1525 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6575 dong-nmt.1207 Online-G.1569 0 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 1 1 0 0 1 0 1 1 1
xinhua-zh-01.6575 zlabs-nlp.1176 Online-G.1569 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0
xinhua-zh-01.6587 Huawei_TSC.889 DiDi_NLP.401 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 0
xinhua-zh-01.6587 Huawei_TSC.889 Huoshan_Translate.919 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0
xinhua-zh-01.6587 Huawei_TSC.889 Online-G.1569 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6587 Huawei_TSC.889 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0
xinhua-zh-01.6587 Huawei_TSC.889 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6587 OPPO.1422 DiDi_NLP.401 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0
xinhua-zh-01.6587 OPPO.1422 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
xinhua-zh-01.6587 OPPO.1422 Online-G.1569 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1
xinhua-zh-01.6587 OPPO.1422 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6587 OPPO.1422 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6587 Online-B.1605 DiDi_NLP.401 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 0
xinhua-zh-01.6587 Online-B.1605 Huoshan_Translate.919 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0
xinhua-zh-01.6587 Online-B.1605 Online-G.1569 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1
xinhua-zh-01.6587 Online-B.1605 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
xinhua-zh-01.6587 Online-B.1605 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6587 DeepMind.381 Online-G.1569 0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1
xinhua-zh-01.6587 Online-Z.1646 Online-G.1569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
xinhua-zh-01.6587 SJTU-NICT.320 Online-G.1569 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1
xinhua-zh-01.6587 THUNLP.1498 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6587 dong-nmt.1207 Online-G.1569 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6587 zlabs-nlp.1176 Online-G.1569 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6588 DeepMind.381 Huoshan_Translate.919 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
xinhua-zh-01.6588 DeepMind.381 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6588 DiDi_NLP.401 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0
xinhua-zh-01.6588 DiDi_NLP.401 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6588 DiDi_NLP.401 SJTU-NICT.320 0 1 0 1 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0
xinhua-zh-01.6588 DiDi_NLP.401 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6588 Huawei_TSC.889 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6588 Huawei_TSC.889 Online-A.1585 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1
xinhua-zh-01.6588 Huawei_TSC.889 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
xinhua-zh-01.6588 Huawei_TSC.889 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6588 Huawei_TSC.889 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
xinhua-zh-01.6588 Online-A.1585 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6588 Online-A.1585 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6588 Online-G.1569 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6588 Online-G.1569 dong-nmt.1207 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1
xinhua-zh-01.6588 Online-Z.1646 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
